id,Rings
123867,10.412204
123868,10.332316
123869,8.897142
123870,8.296701
123871,10.888448
123872,10.444922
123873,9.297372
123874,8.797914
123875,10.283707
123876,6.2378354
123877,9.343095
123878,12.079732
123879,8.839454
123880,7.7811246
123881,12.293312
123882,13.591274
123883,9.3325615
123884,8.518914
123885,7.207051
123886,17.769825
123887,11.529007
123888,14.222739
123889,15.97312
123890,11.6807575
123891,7.665336
123892,8.617271
123893,11.997158
123894,15.094009
123895,8.750407
123896,8.1798
123897,4.5945706
123898,7.4776216
123899,7.715405
123900,8.92932
123901,10.127072
123902,10.984346
123903,8.830505
123904,9.874631
123905,4.8845267
123906,6.94854
123907,8.638123
123908,11.651362
123909,6.003785
123910,11.831881
123911,11.519815
123912,9.277833
123913,8.102843
123914,7.2703123
123915,6.400459
123916,7.508932
123917,9.97278
123918,16.18568
123919,9.118995
123920,8.503344
123921,8.375921
123922,11.520807
123923,9.73666
123924,15.694244
123925,9.555427
123926,11.928095
123927,15.566345
123928,11.923402
123929,4.6356034
123930,9.353905
123931,10.990877
123932,11.108239
123933,8.295685
123934,17.016075
123935,12.10635
123936,6.518429
123937,4.0137334
123938,9.570578
123939,6.0134125
123940,9.213991
123941,10.748853
123942,8.2232895
123943,7.1787906
123944,11.8000965
123945,9.525485
123946,8.797483
123947,12.6691065
123948,6.6472616
123949,11.192675
123950,8.218534
123951,9.934523
123952,11.154758
123953,12.835465
123954,8.074944
123955,11.934683
123956,15.569759
123957,11.419895
123958,9.729406
123959,9.016858
123960,9.743714
123961,11.463373
123962,10.7648
123963,11.09205
123964,8.3648205
123965,4.0229845
123966,8.389815
123967,9.144235
123968,9.238052
123969,9.490123
123970,5.828015
123971,11.075609
123972,12.148047
123973,9.398422
123974,9.263539
123975,11.38822
123976,9.139989
123977,7.6567054
123978,12.274492
123979,11.10228
123980,8.396296
123981,10.452922
123982,11.559081
123983,8.843724
123984,7.415276
123985,8.930284
123986,6.4848104
123987,9.057679
123988,7.553851
123989,8.632095
123990,6.8246174
123991,4.021184
123992,16.538406
123993,14.159487
123994,12.119667
123995,7.2055426
123996,8.008215
123997,7.499067
123998,12.777864
123999,11.176194
124000,11.212686
124001,9.121477
124002,10.9359665
124003,5.5951285
124004,9.500997
124005,9.46634
124006,12.758296
124007,12.793018
124008,6.760622
124009,9.48646
124010,11.98361
124011,10.019305
124012,8.524553
124013,9.888846
124014,10.402858
124015,13.876916
124016,7.4734745
124017,11.672654
124018,7.5568075
124019,11.343785
124020,12.8482485
124021,17.254976
124022,8.621352
124023,9.398164
124024,9.574563
124025,8.148039
124026,10.494574
124027,9.492051
124028,8.155903
124029,11.063825
124030,10.015547
124031,8.296026
124032,9.328101
124033,11.375137
124034,14.363786
124035,11.35904
124036,7.430581
124037,8.147568
124038,10.702593
124039,8.242691
124040,10.014129
124041,11.553849
124042,11.532174
124043,6.9952273
124044,14.405539
124045,8.701332
124046,4.5752034
124047,7.119715
124048,9.304228
124049,10.680258
124050,9.869414
124051,9.040992
124052,9.442284
124053,9.807449
124054,5.9551787
124055,4.094416
124056,8.277153
124057,10.475557
124058,13.225041
124059,11.457438
124060,10.747481
124061,7.284056
124062,5.1105695
124063,8.975903
124064,4.921544
124065,11.761919
124066,12.23658
124067,8.88146
124068,9.0692215
124069,10.066293
124070,9.284905
124071,9.241381
124072,4.4193497
124073,7.453327
124074,8.061032
124075,14.26971
124076,10.2738695
124077,6.748407
124078,9.416926
124079,8.431183
124080,8.530749
124081,11.217799
124082,10.781176
124083,11.327601
124084,6.396688
124085,5.5519156
124086,8.592578
124087,4.608415
124088,7.435186
124089,8.593874
124090,9.749075
124091,9.613417
124092,4.885202
124093,5.906208
124094,8.810682
124095,9.568511
124096,10.08458
124097,8.645818
124098,7.475697
124099,11.255465
124100,11.153025
124101,7.7906346
124102,10.881469
124103,7.9133935
124104,9.853552
124105,9.133221
124106,6.808492
124107,7.3587265
124108,5.4260244
124109,4.2472577
124110,10.098506
124111,8.763387
124112,12.244608
124113,9.516598
124114,4.080999
124115,10.779593
124116,6.31811
124117,13.199822
124118,9.781107
124119,10.617693
124120,10.569525
124121,12.034867
124122,9.207001
124123,11.667547
124124,11.031595
124125,13.487224
124126,9.495309
124127,9.40723
124128,11.939197
124129,10.033225
124130,7.1138043
124131,7.170836
124132,11.246496
124133,5.5085635
124134,4.924578
124135,8.375325
124136,13.420319
124137,7.2421923
124138,9.28535
124139,6.3519816
124140,10.431728
124141,10.2297535
124142,9.438436
124143,9.756369
124144,9.74578
124145,6.1485095
124146,9.590538
124147,10.527135
124148,13.984614
124149,5.7475615
124150,11.133945
124151,8.733585
124152,12.592262
124153,4.02138
124154,8.733888
124155,7.9158664
124156,7.631555
124157,8.935994
124158,10.095067
124159,8.939823
124160,7.7846
124161,10.311478
124162,9.027568
124163,11.991628
124164,7.79236
124165,9.350806
124166,10.567553
124167,15.270562
124168,7.198165
124169,9.659385
124170,14.933477
124171,12.85615
124172,9.07857
124173,11.233801
124174,7.6627893
124175,8.568963
124176,8.738983
124177,8.665824
124178,7.069433
124179,11.470423
124180,6.996241
124181,7.720959
124182,6.07657
124183,11.833061
124184,9.028235
124185,10.474085
124186,12.728977
124187,7.5790195
124188,12.213506
124189,9.95485
124190,4.2743278
124191,13.486658
124192,9.219813
124193,8.701258
124194,6.5365844
124195,9.237091
124196,6.8467245
124197,11.478051
124198,6.176196
124199,8.168895
124200,6.431398
124201,5.5980015
124202,6.9727783
124203,7.225964
124204,13.310698
124205,12.378057
124206,8.611551
124207,6.9679446
124208,9.781
124209,8.648882
124210,9.48796
124211,10.093692
124212,7.192449
124213,7.5367346
124214,6.99482
124215,8.222286
124216,8.943791
124217,13.701552
124218,11.723091
124219,5.7243795
124220,9.15172
124221,9.269765
124222,5.225414
124223,10.489195
124224,7.4022217
124225,8.712326
124226,9.730743
124227,12.145789
124228,10.056258
124229,4.3343024
124230,7.9027605
124231,16.919233
124232,9.310738
124233,9.816551
124234,6.698293
124235,8.321649
124236,7.142311
124237,10.670895
124238,11.502038
124239,9.557291
124240,16.784733
124241,8.767885
124242,12.532606
124243,10.514606
124244,9.432757
124245,9.347535
124246,11.153284
124247,10.423787
124248,15.192742
124249,4.942899
124250,8.145194
124251,9.535372
124252,9.252625
124253,8.976148
124254,9.730645
124255,8.661336
124256,9.8736
124257,7.1294055
124258,14.513231
124259,10.062622
124260,10.037053
124261,11.023751
124262,9.192235
124263,11.266181
124264,11.215159
124265,5.010977
124266,9.331577
124267,9.87799
124268,6.124353
124269,10.208453
124270,8.034351
124271,5.6357546
124272,6.8341656
124273,6.739421
124274,10.774863
124275,8.69161
124276,5.8294315
124277,12.159191
124278,11.811612
124279,6.186388
124280,11.805524
124281,12.982513
124282,6.3613687
124283,11.233922
124284,6.21004
124285,9.274876
124286,9.145475
124287,10.919366
124288,9.321559
124289,10.295877
124290,9.330297
124291,10.406481
124292,11.475357
124293,7.8466897
124294,9.756778
124295,7.6493726
124296,4.8613944
124297,7.1855288
124298,12.86617
124299,9.772609
124300,11.556331
124301,14.998062
124302,10.223576
124303,12.305709
124304,11.77721
124305,10.678432
124306,7.101299
124307,11.172203
124308,8.109826
124309,9.214653
124310,7.0448327
124311,10.939867
124312,8.369892
124313,5.7138104
124314,10.358472
124315,8.85475
124316,11.417868
124317,12.254771
124318,8.532088
124319,11.06647
124320,8.872386
124321,8.422703
124322,8.723191
124323,11.167626
124324,10.772458
124325,10.297057
124326,8.483707
124327,11.490696
124328,8.8299
124329,11.3098
124330,14.679091
124331,14.302018
124332,9.115859
124333,11.645442
124334,11.096714
124335,7.456476
124336,7.798175
124337,15.197727
124338,8.983038
124339,9.017788
124340,10.425549
124341,6.7425404
124342,6.66336
124343,12.668151
124344,9.278361
124345,7.579352
124346,10.61719
124347,10.370824
124348,17.000574
124349,9.380605
124350,7.538968
124351,10.582135
124352,9.56807
124353,7.025917
124354,7.1540513
124355,10.329371
124356,8.488002
124357,9.622421
124358,11.808742
124359,5.3795094
124360,10.047509
124361,10.546118
124362,10.669858
124363,7.539269
124364,11.532809
124365,5.1698203
124366,9.566132
124367,10.80955
124368,6.746384
124369,8.636921
124370,6.101402
124371,12.258956
124372,9.709114
124373,4.3163095
124374,11.457958
124375,7.529297
124376,13.167394
124377,11.851297
124378,9.25577
124379,9.689204
124380,10.613635
124381,9.107288
124382,10.397354
124383,9.199806
124384,11.719018
124385,10.615739
124386,11.775311
124387,4.846144
124388,12.851227
124389,6.153635
124390,9.065974
124391,8.104078
124392,8.139406
124393,11.216116
124394,10.177737
124395,9.18142
124396,10.794486
124397,8.556595
124398,10.351137
124399,6.1439157
124400,13.362161
124401,9.004847
124402,9.371875
124403,6.152459
124404,7.028605
124405,8.648941
124406,14.276411
124407,9.183712
124408,7.457714
124409,13.136678
124410,10.754641
124411,7.397794
124412,8.91602
124413,10.517322
124414,9.45597
124415,7.0315275
124416,6.1075525
124417,10.073565
124418,12.347081
124419,12.930061
124420,9.923958
124421,13.898715
124422,9.703716
124423,6.9789124
124424,10.03328
124425,10.997627
124426,5.5258193
124427,11.597074
124428,9.620488
124429,9.708583
124430,8.435096
124431,5.875359
124432,12.220937
124433,12.195635
124434,11.595253
124435,9.87567
124436,7.6177206
124437,7.4776974
124438,10.190957
124439,7.009414
124440,10.180793
124441,10.05757
124442,7.8774576
124443,10.211339
124444,8.739741
124445,4.0956607
124446,8.482158
124447,9.506001
124448,13.516365
124449,12.490257
124450,8.429687
124451,9.613489
124452,12.390526
124453,9.373142
124454,10.131293
124455,14.036217
124456,12.308377
124457,8.866089
124458,11.592214
124459,10.776468
124460,8.964595
124461,7.8306227
124462,8.262395
124463,9.520336
124464,8.970775
124465,8.203912
124466,7.6644683
124467,7.7775364
124468,5.100945
124469,11.168702
124470,11.120142
124471,10.3246155
124472,10.56033
124473,9.329525
124474,7.1338325
124475,7.7542567
124476,13.662075
124477,8.162681
124478,10.286442
124479,15.945906
124480,10.11337
124481,8.082297
124482,10.399997
124483,11.152396
124484,9.755742
124485,9.599613
124486,9.349335
124487,15.569448
124488,15.659296
124489,16.268333
124490,10.872411
124491,11.894031
124492,14.725489
124493,10.097388
124494,6.5149703
124495,13.354834
124496,10.769791
124497,9.552426
124498,10.751023
124499,10.794391
124500,9.217816
124501,9.784167
124502,9.773236
124503,9.346332
124504,10.792396
124505,9.509758
124506,7.636548
124507,13.479471
124508,6.7465725
124509,12.6212845
124510,9.864697
124511,15.0363035
124512,8.747227
124513,9.823563
124514,9.887182
124515,10.679282
124516,4.6777387
124517,8.91651
124518,12.511431
124519,9.248965
124520,10.264283
124521,7.941181
124522,6.763283
124523,6.321392
124524,10.656573
124525,9.740222
124526,8.423311
124527,8.807247
124528,12.07015
124529,18.357752
124530,11.150458
124531,7.705121
124532,8.898262
124533,10.202789
124534,9.569774
124535,15.371286
124536,8.04971
124537,10.569717
124538,11.169217
124539,9.668196
124540,12.96792
124541,9.914756
124542,13.644308
124543,7.2760863
124544,8.680823
124545,9.914418
124546,8.154063
124547,7.346772
124548,12.523542
124549,11.179863
124550,12.049292
124551,18.621935
124552,8.334947
124553,9.938226
124554,6.7363453
124555,10.958206
124556,4.1374626
124557,5.4642453
124558,11.149825
124559,12.44051
124560,9.3489895
124561,6.474047
124562,8.661267
124563,8.847564
124564,9.875869
124565,8.948518
124566,10.1148815
124567,8.929582
124568,7.4151564
124569,11.263052
124570,5.143756
124571,10.28224
124572,9.171971
124573,11.787156
124574,9.515452
124575,10.292991
124576,13.093444
124577,10.443792
124578,10.926276
124579,10.355344
124580,6.9437017
124581,10.615825
124582,5.0950103
124583,11.904811
124584,4.0877247
124585,10.641742
124586,7.05607
124587,13.305855
124588,6.573326
124589,7.17483
124590,9.423415
124591,12.845336
124592,7.4772024
124593,14.242013
124594,6.381564
124595,11.312403
124596,10.33375
124597,9.308893
124598,8.298389
124599,11.480734
124600,8.557239
124601,8.113496
124602,8.375078
124603,4.46725
124604,8.875873
124605,9.05168
124606,9.400409
124607,6.936903
124608,9.834825
124609,9.005314
124610,8.235727
124611,7.411768
124612,7.2937036
124613,11.594347
124614,8.66242
124615,13.294804
124616,11.523288
124617,10.925587
124618,10.935377
124619,8.652731
124620,10.370243
124621,5.4206023
124622,7.6838937
124623,10.065765
124624,9.7005005
124625,9.673859
124626,10.57739
124627,8.648269
124628,9.624475
124629,11.049217
124630,12.153225
124631,7.5918355
124632,11.381037
124633,4.209121
124634,10.060026
124635,9.535829
124636,7.4184356
124637,8.489132
124638,8.967392
124639,9.196057
124640,9.9975815
124641,7.786903
124642,8.955832
124643,6.4435263
124644,11.182627
124645,5.4328284
124646,10.499661
124647,11.143579
124648,11.310406
124649,5.4393044
124650,7.9433975
124651,12.516903
124652,15.095788
124653,5.7429056
124654,11.566509
124655,6.92926
124656,8.860032
124657,6.393196
124658,9.80048
124659,14.345561
124660,8.064927
124661,11.036022
124662,10.726101
124663,7.3558903
124664,7.498462
124665,13.517944
124666,12.440451
124667,8.785261
124668,10.608005
124669,8.608774
124670,11.019402
124671,11.897866
124672,8.578855
124673,8.853106
124674,8.818546
124675,4.7012386
124676,7.9426327
124677,6.8366165
124678,8.5112
124679,13.268608
124680,4.88634
124681,10.157858
124682,12.748075
124683,8.77291
124684,4.6210575
124685,11.792769
124686,9.675602
124687,5.46483
124688,8.374373
124689,7.9872932
124690,11.104235
124691,13.018206
124692,11.382221
124693,8.003193
124694,7.785995
124695,9.541747
124696,16.60606
124697,9.108256
124698,11.798352
124699,10.503443
124700,9.487669
124701,11.8020115
124702,13.098767
124703,13.566387
124704,11.307492
124705,12.838108
124706,12.521576
124707,7.236033
124708,5.8963137
124709,10.680063
124710,10.842033
124711,14.2926035
124712,10.117902
124713,7.313493
124714,10.793008
124715,12.749975
124716,4.988876
124717,4.6958776
124718,9.491675
124719,6.8121176
124720,9.194832
124721,6.5907955
124722,7.3113036
124723,8.556391
124724,9.510731
124725,9.116777
124726,10.007313
124727,10.749024
124728,12.03243
124729,4.927682
124730,8.148478
124731,12.561307
124732,7.7399793
124733,11.556597
124734,9.112907
124735,17.992474
124736,7.7182426
124737,7.675147
124738,10.232526
124739,9.213276
124740,11.078332
124741,12.896908
124742,10.186764
124743,6.165123
124744,7.4172764
124745,10.907445
124746,16.01641
124747,8.370153
124748,11.076645
124749,10.922352
124750,13.895316
124751,9.416462
124752,10.292574
124753,9.34243
124754,10.604692
124755,9.937377
124756,10.094819
124757,9.589698
124758,10.11372
124759,11.426733
124760,6.942687
124761,10.005448
124762,8.687073
124763,7.667827
124764,13.798504
124765,9.905009
124766,12.946695
124767,9.615445
124768,7.134595
124769,15.571896
124770,7.700685
124771,8.511176
124772,10.089778
124773,10.443054
124774,15.782332
124775,17.388407
124776,9.440949
124777,9.22988
124778,5.8751926
124779,10.5649395
124780,12.237777
124781,10.730645
124782,9.224485
124783,8.440952
124784,15.116686
124785,9.459576
124786,9.83007
124787,6.7488847
124788,6.1268687
124789,9.635704
124790,10.17044
124791,10.6264
124792,6.1270432
124793,9.285331
124794,9.156988
124795,8.132876
124796,10.721854
124797,10.811639
124798,10.927504
124799,11.616692
124800,11.019708
124801,8.258933
124802,8.249781
124803,10.653293
124804,14.816872
124805,10.434594
124806,11.666095
124807,9.207338
124808,7.855617
124809,8.77916
124810,5.9725513
124811,8.988284
124812,10.157092
124813,9.260604
124814,7.1164217
124815,9.583839
124816,9.456587
124817,10.120077
124818,10.151951
124819,7.5123315
124820,6.1365876
124821,8.902188
124822,6.585616
124823,9.79262
124824,7.9519362
124825,9.126402
124826,11.258477
124827,11.414294
124828,8.551942
124829,8.418101
124830,7.756435
124831,9.743851
124832,8.198571
124833,8.949619
124834,10.718494
124835,12.212896
124836,11.690018
124837,11.330757
124838,9.53285
124839,14.034364
124840,11.261815
124841,6.204076
124842,5.7327266
124843,7.829371
124844,10.330433
124845,6.5828443
124846,10.328172
124847,6.8857784
124848,11.154171
124849,7.2650876
124850,8.341845
124851,17.207487
124852,7.141786
124853,8.964862
124854,10.216242
124855,11.588082
124856,11.317734
124857,13.636162
124858,17.417774
124859,9.576788
124860,8.844673
124861,10.320327
124862,11.876966
124863,8.181662
124864,5.967387
124865,7.438568
124866,9.489659
124867,9.19285
124868,11.378935
124869,9.424154
124870,13.433652
124871,9.238195
124872,13.659628
124873,14.727651
124874,15.133569
124875,10.596583
124876,10.648064
124877,10.752806
124878,9.449648
124879,7.8486814
124880,7.10594
124881,10.3815
124882,11.2312
124883,5.5456796
124884,10.004561
124885,12.527272
124886,10.367664
124887,9.143857
124888,16.368347
124889,7.4687767
124890,9.616212
124891,14.685853
124892,10.805633
124893,10.872664
124894,7.085634
124895,12.076634
124896,9.92782
124897,5.5589805
124898,13.085809
124899,12.980484
124900,9.22537
124901,16.786545
124902,9.149156
124903,10.989416
124904,14.689943
124905,10.703377
124906,11.655102
124907,8.8806505
124908,7.71248
124909,9.382295
124910,9.058527
124911,12.7487
124912,8.838648
124913,11.472996
124914,9.509136
124915,6.889431
124916,9.694356
124917,9.320256
124918,10.613363
124919,9.00273
124920,6.8722606
124921,8.749733
124922,8.32132
124923,9.301577
124924,11.13505
124925,8.34427
124926,8.059474
124927,10.3116455
124928,4.9370737
124929,12.093778
124930,9.002103
124931,7.9691687
124932,9.959649
124933,7.6203246
124934,12.336919
124935,5.616429
124936,12.117995
124937,14.529404
124938,9.243585
124939,7.092775
124940,7.4973264
124941,8.884782
124942,11.36228
124943,7.662141
124944,11.596509
124945,11.967813
124946,7.9001994
124947,16.8595
124948,5.5108094
124949,10.940699
124950,9.820778
124951,14.70702
124952,6.8009567
124953,8.20962
124954,8.66827
124955,7.505313
124956,11.311547
124957,14.605534
124958,8.990793
124959,10.61599
124960,11.643628
124961,6.671198
124962,9.884104
124963,9.221875
124964,9.998853
124965,8.850641
124966,7.6719317
124967,9.610814
124968,11.421379
124969,14.6981945
124970,7.915761
124971,11.663869
124972,6.6384816
124973,8.421058
124974,11.54144
124975,7.2362566
124976,10.465233
124977,8.819704
124978,9.203454
124979,10.605607
124980,6.8349376
124981,9.326186
124982,9.412556
124983,7.1444373
124984,8.524661
124985,15.089896
124986,7.7672873
124987,13.870801
124988,9.21026
124989,9.224576
124990,10.329801
124991,10.6882515
124992,7.660048
124993,8.824882
124994,4.1931186
124995,6.8033957
124996,10.187821
124997,4.0399275
124998,4.5173454
124999,6.8564034
125000,12.117319
125001,9.888697
125002,10.009429
125003,5.010071
125004,5.1777487
125005,9.0184145
125006,13.234327
125007,11.037588
125008,8.133527
125009,9.542745
125010,16.503939
125011,8.948627
125012,11.640611
125013,15.393153
125014,15.038856
125015,5.0832705
125016,7.3853774
125017,8.724586
125018,10.801521
125019,6.698229
125020,9.486389
125021,13.400458
125022,10.983243
125023,10.909115
125024,7.674871
125025,8.217628
125026,10.376613
125027,10.454533
125028,7.8177447
125029,8.031836
125030,9.32469
125031,8.92179
125032,7.7827787
125033,8.479039
125034,6.4110136
125035,8.3695965
125036,10.926238
125037,10.61958
125038,8.821306
125039,10.084142
125040,9.96325
125041,8.181501
125042,10.413775
125043,9.173857
125044,10.968266
125045,7.813983
125046,13.888996
125047,10.32557
125048,12.4255295
125049,7.1966696
125050,15.356598
125051,5.210193
125052,14.3710575
125053,9.77174
125054,8.591964
125055,11.811417
125056,15.498202
125057,8.669058
125058,10.041441
125059,17.422102
125060,10.338285
125061,8.043725
125062,9.682928
125063,8.716811
125064,9.897911
125065,7.4501414
125066,8.5384865
125067,7.9730706
125068,9.161422
125069,6.44009
125070,8.76753
125071,11.245542
125072,10.112123
125073,13.010377
125074,10.3441305
125075,9.769098
125076,8.913464
125077,7.194978
125078,5.4586983
125079,4.626497
125080,10.416959
125081,10.364605
125082,14.820497
125083,7.9044504
125084,9.155791
125085,11.264159
125086,11.051409
125087,11.460689
125088,9.076019
125089,8.523485
125090,4.7282534
125091,6.602503
125092,7.161482
125093,6.3008027
125094,8.862733
125095,11.60914
125096,7.0760355
125097,9.617262
125098,6.2063036
125099,9.56778
125100,4.5484433
125101,11.687266
125102,6.6520677
125103,12.458708
125104,10.644021
125105,10.445512
125106,8.162432
125107,16.437098
125108,17.761349
125109,8.724494
125110,6.8098316
125111,8.957605
125112,10.057077
125113,9.498309
125114,11.643725
125115,8.296394
125116,7.2527814
125117,8.973222
125118,9.77307
125119,19.326237
125120,13.484211
125121,13.041277
125122,9.363583
125123,12.218131
125124,9.831819
125125,8.369755
125126,9.434755
125127,12.091999
125128,11.712413
125129,9.426106
125130,9.100827
125131,8.582726
125132,11.507928
125133,7.0690055
125134,12.569095
125135,9.254343
125136,7.8286834
125137,7.91808
125138,9.898344
125139,8.879989
125140,9.399706
125141,10.63769
125142,7.848211
125143,9.152548
125144,8.208253
125145,11.427561
125146,9.731422
125147,9.405872
125148,10.98664
125149,9.685655
125150,11.849555
125151,11.700924
125152,6.8693886
125153,13.223987
125154,11.705277
125155,8.289625
125156,10.362797
125157,11.958479
125158,12.767117
125159,9.12154
125160,5.1456833
125161,7.8464313
125162,4.4487734
125163,8.053917
125164,11.02699
125165,7.3442235
125166,10.86487
125167,9.733924
125168,8.798739
125169,9.068544
125170,11.245055
125171,10.502351
125172,6.202762
125173,10.9099245
125174,9.56419
125175,8.121101
125176,9.701247
125177,10.715815
125178,8.207468
125179,10.487854
125180,17.621243
125181,7.545553
125182,4.876267
125183,8.3917055
125184,9.01
125185,8.653908
125186,11.389365
125187,9.600792
125188,7.985571
125189,4.7523184
125190,5.004011
125191,14.268409
125192,8.57378
125193,12.250722
125194,10.986784
125195,9.779782
125196,7.171327
125197,9.227879
125198,8.803131
125199,9.44885
125200,12.800785
125201,9.079302
125202,6.5541844
125203,9.939726
125204,14.939491
125205,10.793711
125206,8.698835
125207,13.741129
125208,7.34094
125209,13.157968
125210,12.468806
125211,8.311366
125212,12.322872
125213,8.392474
125214,9.069613
125215,11.617448
125216,12.674673
125217,11.218281
125218,5.80661
125219,7.8566656
125220,14.237864
125221,10.409712
125222,4.792235
125223,7.4774895
125224,9.137306
125225,10.33665
125226,7.298111
125227,7.567888
125228,7.8818264
125229,6.7072306
125230,9.252864
125231,11.693038
125232,12.304548
125233,8.852969
125234,9.763877
125235,11.693602
125236,9.604928
125237,10.901732
125238,9.013607
125239,12.075474
125240,9.9864645
125241,13.399428
125242,10.239301
125243,10.813782
125244,10.810445
125245,10.396671
125246,9.682968
125247,12.231809
125248,13.0043545
125249,5.582454
125250,7.212557
125251,9.323828
125252,9.920126
125253,14.016645
125254,7.169992
125255,9.203982
125256,6.769601
125257,9.833495
125258,7.1830497
125259,9.113712
125260,6.836654
125261,10.08239
125262,11.838884
125263,4.7857895
125264,8.469718
125265,7.839604
125266,13.045695
125267,9.541036
125268,7.850487
125269,8.36927
125270,7.458371
125271,9.0328455
125272,6.3322916
125273,8.308035
125274,7.7508636
125275,8.144082
125276,10.585535
125277,10.437095
125278,12.962978
125279,6.4236207
125280,9.633395
125281,10.154867
125282,10.726651
125283,10.367139
125284,5.7040305
125285,8.160287
125286,9.001804
125287,9.136651
125288,9.567356
125289,9.5683
125290,11.123227
125291,6.990176
125292,6.8783383
125293,8.849896
125294,11.682218
125295,10.422052
125296,10.225673
125297,6.634668
125298,8.294722
125299,11.328487
125300,5.3991838
125301,13.681487
125302,17.740826
125303,8.723396
125304,7.7519565
125305,10.069396
125306,13.355427
125307,8.838685
125308,10.035364
125309,7.748726
125310,8.276553
125311,9.416134
125312,10.057403
125313,6.8905077
125314,9.166971
125315,5.7948027
125316,11.8609
125317,6.270593
125318,9.25962
125319,9.044848
125320,6.9264727
125321,10.063895
125322,12.187663
125323,9.508259
125324,10.140797
125325,10.886268
125326,8.042996
125327,6.688504
125328,8.647281
125329,6.820315
125330,4.5763054
125331,16.204
125332,5.956974
125333,14.925785
125334,13.063489
125335,8.122306
125336,10.869175
125337,8.275911
125338,11.846436
125339,9.366071
125340,12.658712
125341,7.0579934
125342,13.106657
125343,12.232058
125344,5.6718783
125345,6.0180664
125346,7.4360466
125347,12.7400675
125348,8.032172
125349,7.0727973
125350,9.827022
125351,8.969171
125352,9.006405
125353,12.98028
125354,6.928675
125355,11.533249
125356,5.620283
125357,11.461779
125358,11.471601
125359,10.993784
125360,13.23512
125361,9.878361
125362,8.337395
125363,8.913862
125364,11.96922
125365,8.568053
125366,10.972993
125367,10.226161
125368,12.371278
125369,6.951975
125370,10.520165
125371,8.933313
125372,8.809463
125373,10.805959
125374,9.263562
125375,10.458656
125376,7.5625253
125377,6.856881
125378,10.509685
125379,11.152925
125380,10.248463
125381,8.00376
125382,9.120548
125383,8.403915
125384,5.0415792
125385,10.909077
125386,11.570778
125387,10.389864
125388,7.594885
125389,8.978396
125390,6.9634295
125391,8.727094
125392,10.72372
125393,10.286618
125394,9.758746
125395,10.82669
125396,13.550403
125397,12.727257
125398,6.861658
125399,9.457216
125400,7.700724
125401,11.667078
125402,4.7049494
125403,14.797166
125404,11.373985
125405,8.041726
125406,12.730674
125407,8.335348
125408,10.383223
125409,13.786592
125410,8.500282
125411,9.736441
125412,6.9036894
125413,8.325976
125414,15.098732
125415,9.152277
125416,10.275017
125417,7.6081963
125418,6.058159
125419,11.504119
125420,12.279804
125421,6.3508015
125422,7.0110154
125423,10.625049
125424,9.952322
125425,9.767108
125426,16.724768
125427,10.72878
125428,11.930064
125429,7.0277743
125430,10.245296
125431,9.306317
125432,15.570077
125433,8.15447
125434,9.824033
125435,9.201856
125436,8.801236
125437,9.0824995
125438,8.926782
125439,6.9811053
125440,14.461009
125441,14.670323
125442,13.896148
125443,14.213818
125444,10.090367
125445,7.449601
125446,10.185231
125447,11.127682
125448,10.698118
125449,9.766165
125450,4.762926
125451,10.638506
125452,8.976377
125453,5.862724
125454,8.370601
125455,8.500445
125456,13.6978
125457,11.19473
125458,11.048973
125459,10.141562
125460,12.090179
125461,5.358942
125462,9.067842
125463,7.6144867
125464,7.835466
125465,15.272344
125466,13.501201
125467,4.1117063
125468,8.391686
125469,14.213086
125470,16.54394
125471,10.614522
125472,7.382965
125473,9.3110075
125474,10.460781
125475,10.087636
125476,8.5806055
125477,4.0169296
125478,9.045971
125479,9.622749
125480,9.779553
125481,8.311924
125482,11.602383
125483,9.614905
125484,5.744712
125485,12.890571
125486,5.9064245
125487,9.192399
125488,9.815073
125489,9.610771
125490,9.780128
125491,7.7497916
125492,7.4795585
125493,6.550333
125494,13.885367
125495,10.378154
125496,9.210795
125497,14.681255
125498,10.008182
125499,16.105976
125500,7.300431
125501,7.3870096
125502,7.8209486
125503,9.957476
125504,12.064005
125505,7.4951177
125506,12.495373
125507,10.973518
125508,10.940711
125509,13.93081
125510,9.315282
125511,4.11086
125512,11.039732
125513,7.056174
125514,13.014149
125515,7.3295574
125516,8.534793
125517,9.824857
125518,8.513859
125519,9.372744
125520,12.109357
125521,4.9134603
125522,14.455532
125523,10.091707
125524,8.657318
125525,8.277104
125526,7.0977373
125527,5.6040926
125528,8.732546
125529,10.142024
125530,8.45546
125531,11.118685
125532,9.35496
125533,4.847806
125534,9.728981
125535,5.5975347
125536,10.504088
125537,4.748828
125538,10.297454
125539,8.026756
125540,8.523673
125541,8.52754
125542,11.1743145
125543,12.965687
125544,8.472464
125545,7.7631435
125546,11.381667
125547,15.041759
125548,6.118587
125549,11.120943
125550,6.5801287
125551,4.7039456
125552,9.9247465
125553,9.886708
125554,8.66225
125555,6.6252775
125556,11.144281
125557,11.338213
125558,4.5356064
125559,7.451702
125560,6.641082
125561,7.6616693
125562,10.682495
125563,9.675233
125564,11.071339
125565,9.940257
125566,7.33283
125567,9.757293
125568,10.444992
125569,7.4835258
125570,9.27355
125571,12.584276
125572,9.652158
125573,9.505597
125574,8.568778
125575,12.59161
125576,8.255816
125577,8.630408
125578,7.414145
125579,12.612246
125580,9.405742
125581,13.074842
